vehicle_id,vehicle_type,fuel_type,vehicle_age,fuel_capacity_l,max_payload_kg,available,route_id,origin,destination,distance_km,required_payload_kg,traffic_factor,priority,average_speed_kmph,road_grade,weather_factor,fuel_consumed_l
V026,Semi-Trailer,Diesel,7,450,26000,True,R024,Depot C,Zone 2,102.8,14807.3,1.0,1,73.2,-1.8,1.0,42.22
V060,Light Commercial,Diesel,7,100,3500,True,R024,Depot C,Zone 2,102.9,3108.8,1.27,1,59.9,-2.33,1.02,19.58
V029,Van,Diesel,12,75,1500,True,R025,Hub North,Zone 1,67.5,1180.1,1.56,2,26.5,-3.31,1.03,10.67
V023,Semi-Trailer,Diesel,7,450,26000,True,R014,Depot A,Metro Area,53.2,15221.7,1.62,2,32.4,-2.63,1.01,28.62
V041,Bus,Petrol,6,280,6000,True,R009,Depot A,Industrial Park,85.5,819.6,1.75,1,28.2,-2.83,1.04,40.5
V039,Truck,Diesel,12,220,8000,True,R027,Depot C,Zone 1,69.5,5913.0,1.54,2,36.8,-2.14,1.03,30.58
V018,Light Commercial,Hybrid,9,100,3500,True,R017,Hub North,Zone 2,143.6,1983.4,1.71,3,47.3,4.54,1.06,31.95
V059,Light Commercial,Diesel,7,100,3500,True,R020,Central Hub,Port Terminal,197.3,2834.2,1.2,2,66.4,-0.29,1.11,38.17
V036,Van,Diesel,6,75,1500,True,R005,Hub North,Zone 3,172.2,886.6,1.8,1,42.4,-1.2,1.19,25.48
V004,Van,Diesel,10,75,1500,True,R019,Depot B,Port Terminal,255.8,152.6,1.54,2,55.0,-1.53,1.03,29.76
V025,Truck,Diesel,11,220,8000,True,R018,Hub North,Port Terminal,157.2,6341.4,1.0,1,77.3,3.0,1.27,70.17
V056,Semi-Trailer,Diesel,6,450,26000,True,R009,Depot A,Industrial Park,86.8,20264.0,1.46,1,32.2,-3.34,1.12,48.18
V024,Van,Diesel,7,75,1500,True,R024,Depot C,Zone 2,101.7,276.7,1.16,1,61.2,-2.62,1.35,10.43
V035,Van,Petrol,9,75,1500,True,R005,Hub North,Zone 3,171.3,1021.9,1.83,1,38.3,-1.22,1.1,32.91
V037,Van,Petrol,6,75,1500,True,R022,Central Hub,Metro Area,262.3,820.8,1.0,2,77.4,-3.17,1.03,31.78
V043,Truck,Diesel,9,220,8000,True,R029,Depot A,Port Terminal,29.8,4811.4,1.19,3,36.8,4.05,1.06,15.19
V053,Van,CNG,12,75,1500,True,R018,Hub North,Port Terminal,156.2,1283.9,1.22,1,61.9,2.22,1.05,30.35
V009,Semi-Trailer,Diesel,1,450,26000,True,R004,Depot C,Zone 3,266.1,8115.5,1.27,3,55.9,2.98,1.12,134.81
V032,Truck,Diesel,8,220,8000,True,R017,Hub North,Zone 2,144.4,889.5,1.54,3,43.7,4.87,1.05,66.37
V033,Truck,Diesel,6,220,8000,True,R016,Central Hub,Industrial Park,22.1,2218.2,1.65,1,26.0,1.25,1.04,10.45
V010,Semi-Trailer,Diesel,12,450,26000,True,R017,Hub North,Zone 2,139.5,22824.3,1.6,3,46.9,3.49,1.12,110.95
V041,Bus,Petrol,6,280,6000,True,R009,Depot A,Industrial Park,87.6,1678.3,1.46,1,37.3,-2.18,1.02,36.79
V008,Semi-Trailer,Diesel,1,450,26000,True,R019,Depot B,Port Terminal,259.4,17506.7,1.33,2,53.5,-0.91,1.03,116.79
V028,Van,Diesel,4,75,1500,True,R008,Depot B,Metro Area,127.9,1156.8,1.59,2,38.8,-1.62,1.06,18.94
V020,Truck,Diesel,4,220,8000,True,R017,Hub North,Zone 2,145.0,6329.8,1.4,3,66.2,4.42,1.15,76.35
V010,Semi-Trailer,Diesel,12,450,26000,True,R018,Hub North,Port Terminal,156.3,2830.7,1.28,1,63.1,2.23,1.04,76.89
V050,Light Commercial,Diesel,2,100,3500,True,R020,Central Hub,Port Terminal,199.7,378.0,1.45,2,55.6,-0.03,1.16,35.54
V015,Van,Diesel,9,75,1500,True,R024,Depot C,Zone 2,103.4,1411.0,1.0,1,81.5,-1.63,1.01,12.97
V016,Van,Petrol,6,75,1500,True,R027,Depot C,Zone 1,71.1,822.5,1.22,2,41.4,-1.68,1.18,9.96
V052,Van,Petrol,2,75,1500,True,R024,Depot C,Zone 2,99.7,231.2,1.31,1,37.6,-1.85,1.03,13.37
V053,Van,CNG,12,75,1500,True,R024,Depot C,Zone 2,100.4,184.2,1.04,1,77.3,-2.61,1.06,11.72
V003,Bus,Hybrid,9,280,6000,True,R027,Depot C,Zone 1,72.2,4734.9,1.38,2,41.7,-1.46,1.14,25.75
V017,Light Commercial,Hybrid,8,100,3500,True,R008,Depot B,Metro Area,127.8,3042.2,1.86,2,42.8,-3.74,1.03,20.36
V043,Truck,Diesel,9,220,8000,True,R009,Depot A,Industrial Park,90.0,4366.5,1.89,1,30.0,-2.9,1.1,39.09
V047,Semi-Trailer,Diesel,6,450,26000,True,R016,Central Hub,Industrial Park,22.0,10814.9,1.59,1,26.5,0.94,1.09,13.58
V060,Light Commercial,Diesel,7,100,3500,True,R014,Depot A,Metro Area,55.2,2439.5,1.98,2,24.3,-2.66,1.04,14.93
V034,Van,Diesel,10,75,1500,True,R022,Central Hub,Metro Area,262.0,178.5,1.02,2,80.2,-3.18,1.02,25.91
V001,Semi-Trailer,Diesel,6,450,26000,True,R001,Depot B,Port Terminal,287.4,22466.0,1.86,1,43.5,-2.58,1.01,159.5
V053,Van,CNG,12,75,1500,True,R005,Hub North,Zone 3,170.8,476.5,1.84,1,35.0,-1.32,1.03,31.16
V010,Semi-Trailer,Diesel,12,450,26000,True,R023,Depot B,Zone 2,266.8,6819.1,1.34,3,53.8,-1.05,1.09,125.31
V008,Semi-Trailer,Diesel,1,450,26000,True,R025,Hub North,Zone 1,68.4,9468.5,1.47,2,40.3,-3.05,1.13,28.91
V041,Bus,Petrol,6,280,6000,True,R010,Hub North,Zone 2,198.5,925.0,1.28,2,60.2,3.79,1.04,106.18
V037,Van,Petrol,6,75,1500,True,R010,Hub North,Zone 2,197.1,646.7,1.29,2,58.8,3.36,1.14,35.42
V004,Van,Diesel,10,75,1500,True,R017,Hub North,Zone 2,141.4,1061.3,1.39,3,54.8,4.77,1.17,27.49
V011,Van,Diesel,6,75,1500,True,R015,Central Hub,Zone 3,164.3,785.2,1.67,2,44.7,1.4,1.05,25.07
V036,Van,Diesel,6,75,1500,True,R006,Depot C,Zone 1,146.2,1001.7,1.73,2,41.3,5.21,1.09,30.8
V016,Van,Petrol,6,75,1500,True,R016,Central Hub,Industrial Park,24.2,422.6,1.73,1,25.6,1.39,1.08,5.05
V042,Bus,Hybrid,4,280,6000,True,R025,Hub North,Zone 1,68.1,2629.2,1.25,2,44.2,-3.21,1.35,18.18
V025,Truck,Diesel,11,220,8000,True,R022,Central Hub,Metro Area,263.6,4332.5,1.05,2,72.7,-2.78,1.02,82.77
V036,Van,Diesel,6,75,1500,True,R025,Hub North,Zone 1,69.0,880.0,1.72,2,32.0,-2.99,1.03,9.74
V029,Van,Diesel,12,75,1500,True,R020,Central Hub,Port Terminal,198.8,387.7,1.17,2,66.6,0.04,1.03,22.37
V022,Truck,Diesel,10,220,8000,True,R027,Depot C,Zone 1,67.9,6292.2,1.44,2,40.4,-1.17,1.06,28.13
V021,Van,Diesel,10,75,1500,True,R008,Depot B,Metro Area,127.4,265.0,1.48,2,52.5,-3.28,1.01,14.63
V042,Bus,Hybrid,4,280,6000,True,R002,Hub North,Metro Area,102.4,1101.3,1.49,3,53.5,1.95,1.04,31.16
V031,Light Commercial,Diesel,6,100,3500,True,R004,Depot C,Zone 3,268.2,1092.9,1.28,3,59.4,2.12,1.2,55.64
V036,Van,Diesel,6,75,1500,True,R030,Central Hub,Industrial Park,311.3,984.2,1.95,2,34.7,2.85,1.08,60.62
V035,Van,Petrol,9,75,1500,True,R020,Central Hub,Port Terminal,199.4,248.3,1.25,2,58.9,0.38,1.0,26.78
V013,Truck,Hybrid,5,220,8000,True,R008,Depot B,Metro Area,128.2,852.5,1.39,2,56.3,-3.31,1.03,26.54
V055,Van,CNG,6,75,1500,True,R026,Central Hub,Zone 4,110.7,752.0,1.54,3,51.4,-0.1,1.18,18.41
V034,Van,Diesel,10,75,1500,True,R010,Hub North,Zone 2,196.1,592.0,1.35,2,61.4,3.59,1.07,31.43
V044,Van,CNG,4,75,1500,True,R018,Hub North,Port Terminal,159.1,349.9,1.0,1,73.2,3.33,1.01,23.5
V053,Van,CNG,12,75,1500,True,R008,Depot B,Metro Area,126.1,986.3,1.83,2,41.9,-2.61,1.16,22.9
V056,Semi-Trailer,Diesel,6,450,26000,True,R003,Depot B,Zone 1,293.1,16775.6,1.09,2,68.3,-2.42,1.0,120.82
V041,Bus,Petrol,6,280,6000,True,R009,Depot A,Industrial Park,88.7,1221.7,1.71,1,35.8,-3.19,1.04,38.06
V048,Light Commercial,Petrol,9,100,3500,True,R007,Central Hub,Industrial Park,289.9,1033.7,1.34,3,57.3,0.69,1.12,63.35
V029,Van,Diesel,12,75,1500,True,R017,Hub North,Zone 2,143.6,615.3,1.41,3,54.8,3.76,1.09,25.63
V045,Light Commercial,Diesel,9,100,3500,True,R001,Depot B,Port Terminal,287.0,3295.4,1.51,1,49.5,-2.33,1.01,60.28
V020,Truck,Diesel,4,220,8000,True,R008,Depot B,Metro Area,131.3,6026.4,1.47,2,50.1,-2.66,1.12,46.89
V043,Truck,Diesel,9,220,8000,True,R018,Hub North,Port Terminal,155.6,3092.7,1.26,1,53.6,2.58,1.11,64.6
V006,Semi-Trailer,Diesel,8,450,26000,True,R012,Depot A,Zone 2,55.6,23936.2,1.0,2,45.0,2.65,1.07,33.88
V055,Van,CNG,6,75,1500,True,R020,Central Hub,Port Terminal,199.6,730.0,1.42,2,53.7,0.04,1.2,31.47
V015,Van,Diesel,9,75,1500,True,R020,Central Hub,Port Terminal,197.6,634.9,1.19,2,63.0,0.28,1.0,24.6
V040,Van,CNG,2,75,1500,True,R029,Depot A,Port Terminal,31.8,1354.0,1.05,3,48.4,4.27,1.07,6.87
V001,Semi-Trailer,Diesel,6,450,26000,True,R026,Central Hub,Zone 4,111.2,18869.5,1.69,3,48.0,0.48,1.11,65.17
V010,Semi-Trailer,Diesel,12,450,26000,True,R007,Central Hub,Industrial Park,288.5,14707.4,1.75,3,43.3,0.57,1.02,181.49
V060,Light Commercial,Diesel,7,100,3500,True,R021,Depot A,Metro Area,276.8,2137.1,1.25,1,58.7,0.01,1.01,54.47
V051,Light Commercial,Diesel,8,100,3500,True,R019,Depot B,Port Terminal,258.5,3244.1,1.35,2,54.8,-1.37,1.07,55.95
V014,Light Commercial,Diesel,4,100,3500,True,R018,Hub North,Port Terminal,157.0,804.9,1.0,1,76.0,2.52,1.01,28.54
V008,Semi-Trailer,Diesel,1,450,26000,True,R024,Depot C,Zone 2,103.5,10271.5,1.0,1,73.5,-1.58,1.13,38.96
V049,Truck,Diesel,8,220,8000,True,R005,Hub North,Zone 3,172.0,3662.9,1.78,1,46.5,-1.75,1.01,67.39
V060,Light Commercial,Diesel,7,100,3500,True,R012,Depot A,Zone 2,57.1,3279.5,1.43,2,35.0,2.01,1.16,16.87
V011,Van,Diesel,6,75,1500,True,R025,Hub North,Zone 1,69.1,257.3,1.57,2,32.8,-3.16,1.01,8.54
V040,Van,CNG,2,75,1500,True,R027,Depot C,Zone 1,70.2,292.4,1.39,2,32.8,-1.79,1.03,10.24
V018,Light Commercial,Hybrid,9,100,3500,True,R002,Hub North,Metro Area,102.0,1645.2,1.49,3,54.5,2.65,1.23,19.2
V045,Light Commercial,Diesel,9,100,3500,True,R015,Central Hub,Zone 3,165.2,853.5,1.78,2,47.9,1.62,1.11,39.08
V026,Semi-Trailer,Diesel,7,450,26000,True,R008,Depot B,Metro Area,129.7,17734.7,1.68,2,39.2,-2.86,1.11,68.42
V008,Semi-Trailer,Diesel,1,450,26000,True,R006,Depot C,Zone 1,144.3,10571.0,1.65,2,47.0,4.17,1.02,91.93
V020,Truck,Diesel,4,220,8000,True,R002,Hub North,Metro Area,99.3,6554.2,1.69,3,29.2,1.8,1.08,54.46
V033,Truck,Diesel,6,220,8000,True,R017,Hub North,Zone 2,144.9,5890.6,1.62,3,47.4,4.19,1.04,82.22
V048,Light Commercial,Petrol,9,100,3500,True,R021,Depot A,Metro Area,277.7,1750.7,1.33,1,58.1,-0.32,1.09,62.04
V002,Truck,Diesel,11,220,8000,True,R016,Central Hub,Industrial Park,23.9,6545.9,1.54,1,23.6,0.77,1.04,13.48
V058,Truck,Diesel,12,220,8000,True,R012,Depot A,Zone 2,56.3,1485.6,1.31,2,41.1,2.16,1.07,23.07
V039,Truck,Diesel,12,220,8000,True,R024,Depot C,Zone 2,100.7,4751.5,1.1,1,72.5,-1.86,1.2,35.65
V053,Van,CNG,12,75,1500,True,R020,Central Hub,Port Terminal,195.9,921.5,1.3,2,62.7,-0.19,1.02,30.99
V056,Semi-Trailer,Diesel,6,450,26000,True,R028,Central Hub,Zone 4,29.1,8037.1,1.69,1,25.9,-0.49,1.35,17.66
V010,Semi-Trailer,Diesel,12,450,26000,True,R011,Central Hub,Port Terminal,314.5,3696.6,1.0,1,74.6,0.37,1.16,142.45
V006,Semi-Trailer,Diesel,8,450,26000,True,R008,Depot B,Metro Area,127.7,14427.9,1.39,2,51.6,-2.94,1.02,58.84
V047,Semi-Trailer,Diesel,6,450,26000,True,R014,Depot A,Metro Area,53.8,13952.3,1.66,2,22.5,-2.88,1.08,30.64
V012,Van,Petrol,1,75,1500,True,R016,Central Hub,Industrial Park,21.1,983.4,1.62,1,28.4,0.32,1.01,3.85
V009,Semi-Trailer,Diesel,1,450,26000,True,R014,Depot A,Metro Area,56.8,7305.7,1.98,2,20.9,-2.79,1.35,32.87
V029,Van,Diesel,12,75,1500,True,R025,Hub North,Zone 1,67.9,379.0,1.42,2,36.5,-2.71,1.03,8.4
V055,Van,CNG,6,75,1500,True,R002,Hub North,Metro Area,99.9,1396.8,1.9,3,19.8,1.61,1.02,26.99
V048,Light Commercial,Petrol,9,100,3500,True,R016,Central Hub,Industrial Park,24.7,688.2,1.56,1,28.0,0.8,1.05,6.61
V032,Truck,Diesel,8,220,8000,True,R013,Central Hub,Metro Area,193.1,7596.0,1.67,2,42.8,-2.05,1.1,76.93
V012,Van,Petrol,1,75,1500,True,R007,Central Hub,Industrial Park,286.1,1068.0,1.17,3,67.0,1.15,1.09,45.04
V021,Van,Diesel,10,75,1500,True,R020,Central Hub,Port Terminal,197.1,952.4,1.64,2,56.8,-0.57,1.0,29.0
V042,Bus,Hybrid,4,280,6000,True,R025,Hub North,Zone 1,70.0,2332.9,1.5,2,34.6,-2.96,1.1,21.17
V010,Semi-Trailer,Diesel,12,450,26000,True,R017,Hub North,Zone 2,142.8,21778.4,1.33,3,52.3,4.2,1.04,107.51
V032,Truck,Diesel,8,220,8000,True,R003,Depot B,Zone 1,292.1,6988.4,1.45,2,49.1,-1.63,1.17,115.39
V001,Semi-Trailer,Diesel,6,450,26000,True,R003,Depot B,Zone 1,291.7,18553.6,1.14,2,68.5,-1.56,1.04,134.51
V020,Truck,Diesel,4,220,8000,True,R013,Central Hub,Metro Area,190.5,5627.2,1.81,2,36.1,-1.88,1.01,77.86
V015,Van,Diesel,9,75,1500,True,R021,Depot A,Metro Area,277.7,778.8,1.5,1,54.3,0.45,1.04,37.91
V041,Bus,Petrol,6,280,6000,True,R010,Hub North,Zone 2,194.7,997.0,1.3,2,58.7,3.49,1.04,98.95
V055,Van,CNG,6,75,1500,True,R010,Hub North,Zone 2,196.2,1423.8,1.36,2,54.8,4.2,1.13,45.86
V009,Semi-Trailer,Diesel,1,450,26000,True,R026,Central Hub,Zone 4,110.6,2943.8,1.76,3,35.9,0.56,1.05,55.32
V048,Light Commercial,Petrol,9,100,3500,True,R001,Depot B,Port Terminal,287.6,1823.8,1.6,1,50.6,-3.06,1.14,61.03
V040,Van,CNG,2,75,1500,True,R003,Depot B,Zone 1,296.9,618.1,1.07,2,66.7,-1.4,1.02,35.9
V059,Light Commercial,Diesel,7,100,3500,True,R005,Hub North,Zone 3,171.7,2659.0,1.8,1,42.4,-1.29,1.01,40.27
V055,Van,CNG,6,75,1500,True,R030,Central Hub,Industrial Park,313.5,1088.1,1.69,2,43.8,2.93,1.08,71.18
V007,Van,Petrol,11,75,1500,True,R015,Central Hub,Zone 3,164.8,950.8,1.75,2,36.5,1.7,1.05,39.8
V045,Light Commercial,Diesel,9,100,3500,True,R005,Hub North,Zone 3,171.7,572.3,1.88,1,39.1,-2.3,1.03,33.83
V036,Van,Diesel,6,75,1500,True,R010,Hub North,Zone 2,198.4,452.0,1.29,2,53.5,2.72,1.01,28.75
V007,Van,Petrol,11,75,1500,True,R030,Central Hub,Industrial Park,314.2,270.1,1.79,2,39.2,3.58,1.03,64.99
V016,Van,Petrol,6,75,1500,True,R021,Depot A,Metro Area,279.8,1398.2,1.35,1,57.5,-0.1,1.2,48.24
V056,Semi-Trailer,Diesel,6,450,26000,True,R007,Central Hub,Industrial Park,291.6,5424.0,1.6,3,49.7,1.04,1.23,151.69
V033,Truck,Diesel,6,220,8000,True,R008,Depot B,Metro Area,130.4,7376.9,1.81,2,41.4,-3.38,1.09,53.77
V021,Van,Diesel,10,75,1500,True,R003,Depot B,Zone 1,292.8,293.7,1.05,2,68.0,-2.08,1.01,30.88
V020,Truck,Diesel,4,220,8000,True,R024,Depot C,Zone 2,102.4,6663.2,1.21,1,59.5,-2.0,1.04,33.69
V051,Light Commercial,Diesel,8,100,3500,True,R005,Hub North,Zone 3,170.9,2059.5,2.01,1,34.6,-1.49,1.04,40.49
V018,Light Commercial,Hybrid,9,100,3500,True,R009,Depot A,Industrial Park,89.2,2824.4,1.57,1,23.3,-2.3,1.17,16.63
V010,Semi-Trailer,Diesel,12,450,26000,True,R011,Central Hub,Port Terminal,309.3,16612.2,1.47,1,51.2,0.5,1.13,182.43
V035,Van,Petrol,9,75,1500,True,R019,Depot B,Port Terminal,256.3,1130.3,1.35,2,48.7,-1.72,1.06,40.59
V060,Light Commercial,Diesel,7,100,3500,True,R019,Depot B,Port Terminal,258.5,2524.2,1.61,2,47.0,-1.91,1.1,54.59
V011,Van,Diesel,6,75,1500,True,R024,Depot C,Zone 2,103.3,481.7,1.14,1,59.9,-2.75,1.01,9.91
V016,Van,Petrol,6,75,1500,True,R009,Depot A,Industrial Park,89.3,1342.2,1.7,1,24.5,-1.96,1.0,19.23
V029,Van,Diesel,12,75,1500,True,R012,Depot A,Zone 2,56.5,970.6,1.0,2,52.7,2.55,1.05,9.13
V012,Van,Petrol,1,75,1500,True,R012,Depot A,Zone 2,55.8,407.7,1.29,2,39.0,1.5,1.02,8.65
V040,Van,CNG,2,75,1500,True,R002,Hub North,Metro Area,101.1,540.2,1.44,3,44.7,1.34,1.21,16.24
V016,Van,Petrol,6,75,1500,True,R023,Depot B,Zone 2,265.7,829.6,1.0,3,72.8,-1.16,1.03,36.14
V008,Semi-Trailer,Diesel,1,450,26000,True,R017,Hub North,Zone 2,144.0,22088.4,1.7,3,45.1,4.37,1.0,112.02
V016,Van,Petrol,6,75,1500,True,R015,Central Hub,Zone 3,165.5,1165.9,2.08,2,33.6,1.73,1.12,40.85
V056,Semi-Trailer,Diesel,6,450,26000,True,R030,Central Hub,Industrial Park,313.7,9275.3,1.57,2,46.4,3.12,1.02,201.24
V057,Light Commercial,Diesel,6,100,3500,True,R006,Depot C,Zone 1,147.5,2398.2,1.91,2,40.2,4.42,1.02,47.74
V031,Light Commercial,Diesel,6,100,3500,True,R030,Central Hub,Industrial Park,316.2,354.9,1.79,2,42.1,2.87,1.03,73.99
V025,Truck,Diesel,11,220,8000,True,R021,Depot A,Metro Area,279.6,3062.0,1.24,1,56.7,1.1,1.01,105.24
V050,Light Commercial,Diesel,2,100,3500,True,R007,Central Hub,Industrial Park,287.6,2847.8,1.5,3,50.1,0.44,1.03,59.51
V012,Van,Petrol,1,75,1500,True,R021,Depot A,Metro Area,280.3,342.8,1.23,1,60.1,0.79,1.13,35.81
V040,Van,CNG,2,75,1500,True,R023,Depot B,Zone 2,266.4,600.6,1.25,3,67.0,-0.44,1.06,36.22
V041,Bus,Petrol,6,280,6000,True,R011,Central Hub,Port Terminal,310.2,605.3,1.0,1,74.6,0.71,1.0,120.41
V043,Truck,Diesel,9,220,8000,True,R011,Central Hub,Port Terminal,312.0,957.3,1.0,1,75.5,-0.26,1.07,87.77
V014,Light Commercial,Diesel,4,100,3500,True,R026,Central Hub,Zone 4,111.9,784.4,1.93,3,40.0,0.55,1.0,24.2
V043,Truck,Diesel,9,220,8000,True,R005,Hub North,Zone 3,174.9,1492.7,1.88,1,38.5,-1.66,1.07,64.36
V037,Van,Petrol,6,75,1500,True,R001,Depot B,Port Terminal,289.5,774.4,1.47,1,48.2,-2.37,1.05,40.77
V053,Van,CNG,12,75,1500,True,R020,Central Hub,Port Terminal,198.0,1297.5,1.64,2,47.7,-0.63,1.0,37.59
V011,Van,Diesel,6,75,1500,True,R028,Central Hub,Zone 4,31.1,257.9,1.75,1,30.4,-0.21,1.08,4.7
V037,Van,Petrol,6,75,1500,True,R016,Central Hub,Industrial Park,23.1,1259.0,1.63,1,39.1,1.33,1.06,4.8
V050,Light Commercial,Diesel,2,100,3500,True,R005,Hub North,Zone 3,174.1,2337.8,1.58,1,50.4,-0.98,1.02,34.08
V017,Light Commercial,Hybrid,8,100,3500,True,R017,Hub North,Zone 2,142.0,852.5,1.51,3,52.6,4.08,1.11,25.94
V045,Light Commercial,Diesel,9,100,3500,True,R008,Depot B,Metro Area,129.3,1212.0,1.53,2,52.0,-3.16,1.2,21.75
V006,Semi-Trailer,Diesel,8,450,26000,True,R025,Hub North,Zone 1,68.2,6891.5,1.53,2,29.8,-2.93,1.05,33.53
V044,Van,CNG,4,75,1500,True,R019,Depot B,Port Terminal,258.1,1156.4,1.33,2,51.4,-0.94,1.02,40.77
V037,Van,Petrol,6,75,1500,True,R011,Central Hub,Port Terminal,310.1,1074.5,1.0,1,71.0,0.54,1.08,46.53
V012,Van,Petrol,1,75,1500,True,R019,Depot B,Port Terminal,258.9,538.1,1.13,2,69.1,-1.46,1.09,31.35
V004,Van,Diesel,10,75,1500,True,R021,Depot A,Metro Area,280.2,219.3,1.28,1,64.5,0.04,1.03,32.93
V045,Light Commercial,Diesel,9,100,3500,True,R021,Depot A,Metro Area,281.5,852.0,1.0,1,77.9,-0.07,1.04,50.07
V015,Van,Diesel,9,75,1500,True,R011,Central Hub,Port Terminal,311.4,953.1,1.12,1,66.2,0.77,1.17,41.13
V030,Van,Diesel,11,75,1500,True,R018,Hub North,Port Terminal,157.0,265.2,1.16,1,71.1,2.74,1.14,22.13
V004,Van,Diesel,10,75,1500,True,R002,Hub North,Metro Area,102.0,834.0,1.52,3,47.5,1.94,1.07,17.21
V058,Truck,Diesel,12,220,8000,True,R013,Central Hub,Metro Area,191.0,4967.9,1.53,2,44.5,-1.7,1.04,75.39
V033,Truck,Diesel,6,220,8000,True,R012,Depot A,Zone 2,56.8,5476.7,1.14,2,44.9,2.06,1.08,23.85
V056,Semi-Trailer,Diesel,6,450,26000,True,R017,Hub North,Zone 2,144.4,5370.4,1.41,3,58.5,4.45,1.03,86.02
V010,Semi-Trailer,Diesel,12,450,26000,True,R029,Depot A,Port Terminal,32.7,12759.5,1.16,3,39.8,3.56,1.18,22.42
V013,Truck,Hybrid,5,220,8000,True,R029,Depot A,Port Terminal,31.4,3951.1,1.0,3,43.2,3.53,1.04,10.05
V037,Van,Petrol,6,75,1500,True,R015,Central Hub,Zone 3,163.3,1215.0,1.79,2,41.9,1.78,1.04,33.58
V037,Van,Petrol,6,75,1500,True,R020,Central Hub,Port Terminal,199.1,747.6,1.3,2,60.9,-0.21,1.12,28.45
V048,Light Commercial,Petrol,9,100,3500,True,R004,Depot C,Zone 3,268.7,1560.2,1.3,3,45.9,2.76,1.02,72.3
V056,Semi-Trailer,Diesel,6,450,26000,True,R015,Central Hub,Zone 3,163.2,5328.5,2.06,2,40.4,1.9,1.03,105.18
V050,Light Commercial,Diesel,2,100,3500,True,R021,Depot A,Metro Area,281.6,2416.0,1.28,1,53.1,0.49,1.01,53.71
V009,Semi-Trailer,Diesel,1,450,26000,True,R021,Depot A,Metro Area,280.5,16297.3,1.33,1,59.5,0.61,1.03,134.73
V019,Semi-Trailer,Diesel,11,450,26000,True,R029,Depot A,Port Terminal,29.5,18444.6,1.04,3,40.3,4.46,1.02,19.82
V055,Van,CNG,6,75,1500,True,R014,Depot A,Metro Area,57.8,986.8,1.82,2,21.5,-3.04,1.01,10.91
V033,Truck,Diesel,6,220,8000,True,R028,Central Hub,Zone 4,30.1,6751.9,1.43,1,37.5,-0.98,1.02,12.29
V053,Van,CNG,12,75,1500,True,R030,Central Hub,Industrial Park,312.2,1268.6,1.67,2,49.7,2.8,1.02,74.15
V034,Van,Diesel,10,75,1500,True,R018,Hub North,Port Terminal,156.4,542.3,1.16,1,64.8,2.81,1.01,21.93
V003,Bus,Hybrid,9,280,6000,True,R003,Depot B,Zone 1,296.6,1530.3,1.0,2,84.2,-1.76,1.0,74.2
V029,Van,Diesel,12,75,1500,True,R012,Depot A,Zone 2,57.9,1331.3,1.09,2,41.8,1.7,1.03,9.32
V050,Light Commercial,Diesel,2,100,3500,True,R023,Depot B,Zone 2,268.0,2471.3,1.1,3,64.2,-1.14,1.24,46.64
V040,Van,CNG,2,75,1500,True,R018,Hub North,Port Terminal,159.6,1388.0,1.0,1,73.8,2.97,1.03,28.85
V008,Semi-Trailer,Diesel,1,450,26000,True,R029,Depot A,Port Terminal,32.6,13582.7,1.16,3,41.9,3.37,1.07,18.13
V013,Truck,Hybrid,5,220,8000,True,R025,Hub North,Zone 1,69.1,7343.3,1.47,2,35.3,-2.13,1.0,22.27
V052,Van,Petrol,2,75,1500,True,R002,Hub North,Metro Area,101.3,306.5,1.85,3,37.5,1.79,1.0,17.09
V059,Light Commercial,Diesel,7,100,3500,True,R026,Central Hub,Zone 4,112.8,2106.3,2.15,3,37.1,0.96,1.03,31.12
V046,Truck,Diesel,4,220,8000,True,R011,Central Hub,Port Terminal,312.5,4177.8,1.08,1,71.3,0.28,1.13,106.27
V006,Semi-Trailer,Diesel,8,450,26000,True,R025,Hub North,Zone 1,67.2,2658.5,1.56,2,38.4,-2.84,1.03,27.59
V038,Light Commercial,Diesel,6,100,3500,True,R016,Central Hub,Industrial Park,23.7,923.9,1.72,1,27.2,0.98,1.03,6.01
V050,Light Commercial,Diesel,2,100,3500,True,R014,Depot A,Metro Area,57.2,806.6,1.75,2,29.9,-2.17,1.29,11.27
V039,Truck,Diesel,12,220,8000,True,R003,Depot B,Zone 1,294.1,1213.5,1.0,2,77.4,-1.74,1.05,83.46
V036,Van,Diesel,6,75,1500,True,R004,Depot C,Zone 3,267.6,1358.9,1.56,3,48.0,3.59,1.24,56.22
V029,Van,Diesel,12,75,1500,True,R018,Hub North,Port Terminal,158.3,1380.8,1.16,1,63.6,2.18,1.04,25.91
V015,Van,Diesel,9,75,1500,True,R018,Hub North,Port Terminal,156.6,1287.0,1.11,1,59.4,3.16,1.19,28.05
V017,Light Commercial,Hybrid,8,100,3500,True,R017,Hub North,Zone 2,140.8,3291.9,1.75,3,43.3,4.28,1.04,34.99
V045,Light Commercial,Diesel,9,100,3500,True,R005,Hub North,Zone 3,173.8,2821.2,1.92,1,41.5,-1.86,1.02,41.97
V005,Light Commercial,CNG,10,100,3500,True,R016,Central Hub,Industrial Park,21.9,3123.2,1.55,1,32.0,1.72,1.07,7.6
V006,Semi-Trailer,Diesel,8,450,26000,True,R002,Hub North,Metro Area,100.8,6967.6,1.48,3,47.4,2.52,1.22,60.94
