vehicle_id,vehicle_type,fuel_type,vehicle_age,fuel_capacity_l,max_payload_kg,available,route_id,origin,destination,distance_km,required_payload_kg,traffic_factor,priority,average_speed_kmph,road_grade,weather_factor,fuel_consumed_l,payload_capacity_ratio,speed_efficiency_deviation,traffic_speed_ratio,grade_distance_work,payload_tonnage,weather_stress_index
V016,Van,Petrol,6,75,1500,True,R021,Depot A,Metro Area,279.8,1398.2,1.35,1,57.5,-0.1,1.2,48.24,0.9321333333333334,56.25,0.023076923076923078,279.5202,1.3982,55.95999999999999
V056,Semi-Trailer,Diesel,6,450,26000,True,R007,Central Hub,Industrial Park,291.6,5424.0,1.6,3,49.7,1.04,1.23,151.69,0.20861538461538462,234.08999999999992,0.03155818540433925,294.63264000000004,5.424,67.068
V033,Truck,Diesel,6,220,8000,True,R008,Depot B,Metro Area,130.4,7376.9,1.81,2,41.4,-3.38,1.09,53.77,0.9221125,556.96,0.04268867924528302,125.99248,7.3769,11.736000000000011
V021,Van,Diesel,10,75,1500,True,R003,Depot B,Zone 1,292.8,293.7,1.05,2,68.0,-2.08,1.01,30.88,0.1958,9.0,0.015217391304347827,286.70976,0.29369999999999996,2.9280000000000026
V020,Truck,Diesel,4,220,8000,True,R024,Depot C,Zone 2,102.4,6663.2,1.21,1,59.5,-2.0,1.04,33.69,0.8329,30.25,0.02,100.352,6.6632,4.096000000000004
V051,Light Commercial,Diesel,8,100,3500,True,R005,Hub North,Zone 3,170.9,2059.5,2.01,1,34.6,-1.49,1.04,40.49,0.5884285714285714,924.16,0.05646067415730336,168.35359,2.0595,6.8360000000000065
V018,Light Commercial,Hybrid,9,100,3500,True,R009,Depot A,Industrial Park,89.2,2824.4,1.57,1,23.3,-2.3,1.17,16.63,0.8069714285714286,1738.8900000000003,0.06460905349794238,87.1484,2.8244000000000002,15.163999999999994
V010,Semi-Trailer,Diesel,12,450,26000,True,R011,Central Hub,Port Terminal,309.3,16612.2,1.47,1,51.2,0.5,1.13,182.43,0.6389307692307693,190.4399999999999,0.028160919540229885,310.8465,16.6122,40.20899999999997
V035,Van,Petrol,9,75,1500,True,R019,Depot B,Port Terminal,256.3,1130.3,1.35,2,48.7,-1.72,1.06,40.59,0.7535333333333333,265.6899999999999,0.02716297786720322,251.89164000000002,1.1302999999999999,15.378000000000014
V060,Light Commercial,Diesel,7,100,3500,True,R019,Depot B,Port Terminal,258.5,2524.2,1.61,2,47.0,-1.91,1.1,54.59,0.7212,324.0,0.03354166666666667,253.56265,2.5242,25.850000000000023
V011,Van,Diesel,6,75,1500,True,R024,Depot C,Zone 2,103.3,481.7,1.14,1,59.9,-2.75,1.01,9.91,0.3211333333333333,26.010000000000016,0.018719211822660096,100.45925,0.48169999999999996,1.0330000000000008
V016,Van,Petrol,6,75,1500,True,R009,Depot A,Industrial Park,89.3,1342.2,1.7,1,24.5,-1.96,1.0,19.23,0.8948,1640.25,0.06666666666666667,87.54972000000001,1.3422,0.0
V029,Van,Diesel,12,75,1500,True,R012,Depot A,Zone 2,56.5,970.6,1.0,2,52.7,2.55,1.05,9.13,0.6470666666666667,151.28999999999994,0.018621973929236497,57.94075,0.9706,2.8250000000000024
V012,Van,Petrol,1,75,1500,True,R012,Depot A,Zone 2,55.8,407.7,1.29,2,39.0,1.5,1.02,8.65,0.2718,676.0,0.03225,56.63699999999999,0.4077,1.116000000000001
V040,Van,CNG,2,75,1500,True,R002,Hub North,Metro Area,101.1,540.2,1.44,3,44.7,1.34,1.21,16.24,0.36013333333333336,412.08999999999986,0.031509846827133474,102.45474,0.5402,21.230999999999995
V016,Van,Petrol,6,75,1500,True,R023,Depot B,Zone 2,265.7,829.6,1.0,3,72.8,-1.16,1.03,36.14,0.5530666666666667,60.839999999999954,0.013550135501355014,262.61787999999996,0.8296,7.971000000000006
V008,Semi-Trailer,Diesel,1,450,26000,True,R017,Hub North,Zone 2,144.0,22088.4,1.7,3,45.1,4.37,1.0,112.02,0.8495538461538462,396.00999999999993,0.0368763557483731,150.2928,22.0884,0.0
V016,Van,Petrol,6,75,1500,True,R015,Central Hub,Zone 3,165.5,1165.9,2.08,2,33.6,1.73,1.12,40.85,0.7772666666666668,985.9599999999999,0.06011560693641618,168.36315000000002,1.1659000000000002,19.860000000000017
V056,Semi-Trailer,Diesel,6,450,26000,True,R030,Central Hub,Industrial Park,313.7,9275.3,1.57,2,46.4,3.12,1.02,201.24,0.3567423076923077,345.96000000000004,0.03312236286919831,323.48743999999994,9.2753,6.274000000000005
V057,Light Commercial,Diesel,6,100,3500,True,R006,Depot C,Zone 1,147.5,2398.2,1.91,2,40.2,4.42,1.02,47.74,0.6851999999999999,615.0399999999998,0.04635922330097087,154.0195,2.3981999999999997,2.950000000000003
V031,Light Commercial,Diesel,6,100,3500,True,R030,Central Hub,Industrial Park,316.2,354.9,1.79,2,42.1,2.87,1.03,73.99,0.10139999999999999,524.41,0.041531322505800466,325.27493999999996,0.3549,9.486000000000008
V025,Truck,Diesel,11,220,8000,True,R021,Depot A,Metro Area,279.6,3062.0,1.24,1,56.7,1.1,1.01,105.24,0.38275,68.88999999999996,0.021490467937608317,282.6756,3.062,2.796000000000003
V050,Light Commercial,Diesel,2,100,3500,True,R007,Central Hub,Industrial Park,287.6,2847.8,1.5,3,50.1,0.44,1.03,59.51,0.8136571428571429,222.00999999999996,0.029354207436399216,288.86544000000004,2.8478000000000003,8.628000000000009
V012,Van,Petrol,1,75,1500,True,R021,Depot A,Metro Area,280.3,342.8,1.23,1,60.1,0.79,1.13,35.81,0.22853333333333334,24.009999999999987,0.020130932896890344,282.51437000000004,0.3428,36.43899999999997
V040,Van,CNG,2,75,1500,True,R023,Depot B,Zone 2,266.4,600.6,1.25,3,67.0,-0.44,1.06,36.22,0.40040000000000003,4.0,0.01838235294117647,265.22784,0.6006,15.984000000000012
V041,Bus,Petrol,6,280,6000,True,R011,Central Hub,Port Terminal,310.2,605.3,1.0,1,74.6,0.71,1.0,120.41,0.10088333333333332,92.1599999999999,0.013227513227513229,312.40242,0.6053,0.0
V043,Truck,Diesel,9,220,8000,True,R011,Central Hub,Port Terminal,312.0,957.3,1.0,1,75.5,-0.26,1.07,87.77,0.11966249999999999,110.25,0.013071895424836602,311.18879999999996,0.9572999999999999,21.840000000000018
V014,Light Commercial,Diesel,4,100,3500,True,R026,Central Hub,Zone 4,111.9,784.4,1.93,3,40.0,0.55,1.0,24.2,0.2241142857142857,625.0,0.04707317073170732,112.51545000000002,0.7844,0.0
V043,Truck,Diesel,9,220,8000,True,R005,Hub North,Zone 3,174.9,1492.7,1.88,1,38.5,-1.66,1.07,64.36,0.18658750000000002,702.25,0.04759493670886076,171.99666000000002,1.4927000000000001,12.243000000000011
V037,Van,Petrol,6,75,1500,True,R001,Depot B,Port Terminal,289.5,774.4,1.47,1,48.2,-2.37,1.05,40.77,0.5162666666666667,282.2399999999999,0.029878048780487804,282.63885,0.7744,14.475000000000012
V053,Van,CNG,12,75,1500,True,R020,Central Hub,Port Terminal,198.0,1297.5,1.64,2,47.7,-0.63,1.0,37.59,0.865,299.2899999999999,0.03367556468172484,196.7526,1.2975,0.0
V011,Van,Diesel,6,75,1500,True,R028,Central Hub,Zone 4,31.1,257.9,1.75,1,30.4,-0.21,1.08,4.7,0.17193333333333333,1197.16,0.05573248407643312,31.03469,0.25789999999999996,2.488000000000002
V037,Van,Petrol,6,75,1500,True,R016,Central Hub,Industrial Park,23.1,1259.0,1.63,1,39.1,1.33,1.06,4.8,0.8393333333333334,670.81,0.04064837905236907,23.407230000000002,1.259,1.3860000000000012
V050,Light Commercial,Diesel,2,100,3500,True,R005,Hub North,Zone 3,174.1,2337.8,1.58,1,50.4,-0.98,1.02,34.08,0.6679428571428572,213.16000000000005,0.030739299610894943,172.39381999999998,2.3378,3.482000000000003
V017,Light Commercial,Hybrid,8,100,3500,True,R017,Hub North,Zone 2,142.0,852.5,1.51,3,52.6,4.08,1.11,25.94,0.24357142857142858,153.75999999999996,0.028171641791044776,147.7936,0.8525,15.620000000000013
V045,Light Commercial,Diesel,9,100,3500,True,R008,Depot B,Metro Area,129.3,1212.0,1.53,2,52.0,-3.16,1.2,21.75,0.3462857142857143,169.0,0.028867924528301888,125.21412000000002,1.212,25.859999999999996
V006,Semi-Trailer,Diesel,8,450,26000,True,R025,Hub North,Zone 1,68.2,6891.5,1.53,2,29.8,-2.93,1.05,33.53,0.2650576923076923,1239.0400000000002,0.04967532467532468,66.20174,6.8915,3.4100000000000033
V044,Van,CNG,4,75,1500,True,R019,Depot B,Port Terminal,258.1,1156.4,1.33,2,51.4,-0.94,1.02,40.77,0.7709333333333334,184.96000000000004,0.02538167938931298,255.67386000000002,1.1564,5.162000000000005
V037,Van,Petrol,6,75,1500,True,R011,Central Hub,Port Terminal,310.1,1074.5,1.0,1,71.0,0.54,1.08,46.53,0.7163333333333334,36.0,0.013888888888888888,311.77454000000006,1.0745,24.808000000000025
V012,Van,Petrol,1,75,1500,True,R019,Depot B,Port Terminal,258.9,538.1,1.13,2,69.1,-1.46,1.09,31.35,0.35873333333333335,16.809999999999953,0.016119828815977174,255.12006,0.5381,23.30100000000002
V004,Van,Diesel,10,75,1500,True,R021,Depot A,Metro Area,280.2,219.3,1.28,1,64.5,0.04,1.03,32.93,0.1462,0.25,0.019541984732824428,280.31208,0.21930000000000002,8.406000000000008
V045,Light Commercial,Diesel,9,100,3500,True,R021,Depot A,Metro Area,281.5,852.0,1.0,1,77.9,-0.07,1.04,50.07,0.24342857142857144,166.41000000000014,0.012674271229404309,281.30295,0.852,11.26000000000001
V015,Van,Diesel,9,75,1500,True,R011,Central Hub,Port Terminal,311.4,953.1,1.12,1,66.2,0.77,1.17,41.13,0.6354,1.4400000000000068,0.016666666666666666,313.79778,0.9531000000000001,52.937999999999974
V030,Van,Diesel,11,75,1500,True,R018,Hub North,Port Terminal,157.0,265.2,1.16,1,71.1,2.74,1.14,22.13,0.17679999999999998,37.20999999999993,0.01608876560332871,161.30180000000001,0.2652,21.979999999999986
V004,Van,Diesel,10,75,1500,True,R002,Hub North,Metro Area,102.0,834.0,1.52,3,47.5,1.94,1.07,17.21,0.556,306.25,0.03134020618556701,103.9788,0.834,7.140000000000006
V058,Truck,Diesel,12,220,8000,True,R013,Central Hub,Metro Area,191.0,4967.9,1.53,2,44.5,-1.7,1.04,75.39,0.6209874999999999,420.25,0.03362637362637363,187.753,4.967899999999999,7.640000000000007
V033,Truck,Diesel,6,220,8000,True,R012,Depot A,Zone 2,56.8,5476.7,1.14,2,44.9,2.06,1.08,23.85,0.6845875,404.01000000000005,0.02483660130718954,57.970079999999996,5.4767,4.544000000000004
V056,Semi-Trailer,Diesel,6,450,26000,True,R017,Hub North,Zone 2,144.4,5370.4,1.41,3,58.5,4.45,1.03,86.02,0.20655384615384614,42.25,0.023697478991596636,150.82580000000002,5.3704,4.332000000000004
V010,Semi-Trailer,Diesel,12,450,26000,True,R029,Depot A,Port Terminal,32.7,12759.5,1.16,3,39.8,3.56,1.18,22.42,0.49075,635.0400000000002,0.028431372549019607,33.86412000000001,12.7595,5.885999999999998
V013,Truck,Hybrid,5,220,8000,True,R029,Depot A,Port Terminal,31.4,3951.1,1.0,3,43.2,3.53,1.04,10.05,0.4938875,475.2399999999999,0.02262443438914027,32.508419999999994,3.9511,1.2560000000000011
V037,Van,Petrol,6,75,1500,True,R015,Central Hub,Zone 3,163.3,1215.0,1.79,2,41.9,1.78,1.04,33.58,0.81,533.61,0.041724941724941726,166.20674000000002,1.215,6.532000000000006
V037,Van,Petrol,6,75,1500,True,R020,Central Hub,Port Terminal,199.1,747.6,1.3,2,60.9,-0.21,1.12,28.45,0.4984,16.810000000000013,0.0210016155088853,198.68189,0.7476,23.89200000000002
V048,Light Commercial,Petrol,9,100,3500,True,R004,Depot C,Zone 3,268.7,1560.2,1.3,3,45.9,2.76,1.02,72.3,0.4457714285714286,364.81000000000006,0.02771855010660981,276.11612,1.5602,5.374000000000004
V056,Semi-Trailer,Diesel,6,450,26000,True,R015,Central Hub,Zone 3,163.2,5328.5,2.06,2,40.4,1.9,1.03,105.18,0.2049423076923077,605.1600000000001,0.049758454106280194,166.30079999999998,5.3285,4.896000000000004
V050,Light Commercial,Diesel,2,100,3500,True,R021,Depot A,Metro Area,281.6,2416.0,1.28,1,53.1,0.49,1.01,53.71,0.6902857142857143,141.60999999999996,0.02365988909426987,282.97984,2.416,2.816000000000003
V009,Semi-Trailer,Diesel,1,450,26000,True,R021,Depot A,Metro Area,280.5,16297.3,1.33,1,59.5,0.61,1.03,134.73,0.6268192307692307,30.25,0.021983471074380166,282.21105,16.2973,8.415000000000008
V019,Semi-Trailer,Diesel,11,450,26000,True,R029,Depot A,Port Terminal,29.5,18444.6,1.04,3,40.3,4.46,1.02,19.82,0.7094076923076923,610.0900000000001,0.025181598062954,30.8157,18.444599999999998,0.5900000000000005
V055,Van,CNG,6,75,1500,True,R014,Depot A,Metro Area,57.8,986.8,1.82,2,21.5,-3.04,1.01,10.91,0.6578666666666666,1892.25,0.08088888888888889,56.04288,0.9867999999999999,0.5780000000000005
V033,Truck,Diesel,6,220,8000,True,R028,Central Hub,Zone 4,30.1,6751.9,1.43,1,37.5,-0.98,1.02,12.29,0.8439875,756.25,0.037142857142857144,29.80502,6.7519,0.6020000000000005
V053,Van,CNG,12,75,1500,True,R030,Central Hub,Industrial Park,312.2,1268.6,1.67,2,49.7,2.8,1.02,74.15,0.8457333333333332,234.08999999999992,0.03293885601577909,320.9416,1.2686,6.244000000000005
V034,Van,Diesel,10,75,1500,True,R018,Hub North,Port Terminal,156.4,542.3,1.16,1,64.8,2.81,1.01,21.93,0.3615333333333333,0.04000000000000114,0.01762917933130699,160.79484000000002,0.5423,1.5640000000000014
V003,Bus,Hybrid,9,280,6000,True,R003,Depot B,Zone 1,296.6,1530.3,1.0,2,84.2,-1.76,1.0,74.2,0.25505,368.6400000000001,0.011737089201877934,291.37984000000006,1.5303,0.0
V029,Van,Diesel,12,75,1500,True,R012,Depot A,Zone 2,57.9,1331.3,1.09,2,41.8,1.7,1.03,9.32,0.8875333333333333,538.2400000000001,0.025467289719626172,58.884299999999996,1.3313,1.7370000000000014
V050,Light Commercial,Diesel,2,100,3500,True,R023,Depot B,Zone 2,268.0,2471.3,1.1,3,64.2,-1.14,1.24,46.64,0.7060857142857143,0.6399999999999955,0.01687116564417178,264.9448,2.4713000000000003,64.32
V040,Van,CNG,2,75,1500,True,R018,Hub North,Port Terminal,159.6,1388.0,1.0,1,73.8,2.97,1.03,28.85,0.9253333333333333,77.43999999999996,0.013368983957219251,164.34012,1.388,4.788000000000004
V008,Semi-Trailer,Diesel,1,450,26000,True,R029,Depot A,Port Terminal,32.6,13582.7,1.16,3,41.9,3.37,1.07,18.13,0.5224115384615385,533.61,0.027039627039627038,33.698620000000005,13.5827,2.2820000000000022
V013,Truck,Hybrid,5,220,8000,True,R025,Hub North,Zone 1,69.1,7343.3,1.47,2,35.3,-2.13,1.0,22.27,0.9179125,882.0900000000001,0.04049586776859505,67.62817,7.3433,0.0
V052,Van,Petrol,2,75,1500,True,R002,Hub North,Metro Area,101.3,306.5,1.85,3,37.5,1.79,1.0,17.09,0.20433333333333334,756.25,0.048051948051948054,103.11327,0.3065,0.0
V059,Light Commercial,Diesel,7,100,3500,True,R026,Central Hub,Zone 4,112.8,2106.3,2.15,3,37.1,0.96,1.03,31.12,0.6018,778.41,0.056430446194225714,113.88288,2.1063,3.384000000000003
V046,Truck,Diesel,4,220,8000,True,R011,Central Hub,Port Terminal,312.5,4177.8,1.08,1,71.3,0.28,1.13,106.27,0.522225,39.68999999999996,0.014937759336099586,313.375,4.1778,40.624999999999964
V006,Semi-Trailer,Diesel,8,450,26000,True,R025,Hub North,Zone 1,67.2,2658.5,1.56,2,38.4,-2.84,1.03,27.59,0.10225,707.5600000000001,0.03959390862944163,65.29152,2.6585,2.016000000000002
V038,Light Commercial,Diesel,6,100,3500,True,R016,Central Hub,Industrial Park,23.7,923.9,1.72,1,27.2,0.98,1.03,6.01,0.2639714285714286,1428.8399999999997,0.06099290780141844,23.93226,0.9238999999999999,0.7110000000000006
V050,Light Commercial,Diesel,2,100,3500,True,R014,Depot A,Metro Area,57.2,806.6,1.75,2,29.9,-2.17,1.29,11.27,0.23045714285714286,1232.01,0.05663430420711974,55.95876,0.8066,16.588000000000005
V039,Truck,Diesel,12,220,8000,True,R003,Depot B,Zone 1,294.1,1213.5,1.0,2,77.4,-1.74,1.05,83.46,0.1516875,153.76000000000013,0.012755102040816325,288.98266,1.2135,14.705000000000014
V036,Van,Diesel,6,75,1500,True,R004,Depot C,Zone 3,267.6,1358.9,1.56,3,48.0,3.59,1.24,56.22,0.9059333333333334,289.0,0.03183673469387755,277.20684000000006,1.3589,64.224
V029,Van,Diesel,12,75,1500,True,R018,Hub North,Port Terminal,158.3,1380.8,1.16,1,63.6,2.18,1.04,25.91,0.9205333333333333,1.959999999999996,0.017956656346749228,161.75094,1.3808,6.332000000000006
V015,Van,Diesel,9,75,1500,True,R018,Hub North,Port Terminal,156.6,1287.0,1.11,1,59.4,3.16,1.19,28.05,0.858,31.360000000000017,0.01837748344370861,161.54856,1.287,29.75399999999999
V017,Light Commercial,Hybrid,8,100,3500,True,R017,Hub North,Zone 2,140.8,3291.9,1.75,3,43.3,4.28,1.04,34.99,0.9405428571428571,470.8900000000001,0.039503386004514675,146.82624,3.2919,5.632000000000006
V045,Light Commercial,Diesel,9,100,3500,True,R005,Hub North,Zone 3,173.8,2821.2,1.92,1,41.5,-1.86,1.02,41.97,0.8060571428571428,552.25,0.04517647058823529,170.56732000000002,2.8211999999999997,3.4760000000000035
V005,Light Commercial,CNG,10,100,3500,True,R016,Central Hub,Industrial Park,21.9,3123.2,1.55,1,32.0,1.72,1.07,7.6,0.8923428571428571,1089.0,0.046969696969696974,22.276680000000002,3.1231999999999998,1.5330000000000013
V006,Semi-Trailer,Diesel,8,450,26000,True,R002,Hub North,Metro Area,100.8,6967.6,1.48,3,47.4,2.52,1.22,60.94,0.2679846153846154,309.76000000000005,0.030578512396694214,103.34015999999998,6.9676,22.176
V024,Van,Diesel,7,75,1500,True,R005,Hub North,Zone 3,171.2,477.5,1.73,1,36.7,-2.28,1.1,23.19,0.31833333333333336,800.8899999999999,0.04588859416445623,167.29663999999997,0.4775,17.120000000000015
V047,Semi-Trailer,Diesel,6,450,26000,True,R015,Central Hub,Zone 3,165.9,21651.7,1.99,2,39.5,1.87,1.07,124.36,0.8327576923076924,650.25,0.0491358024691358,169.00233,21.6517,11.61300000000001
V040,Van,CNG,2,75,1500,True,R019,Depot B,Port Terminal,259.3,761.3,1.57,2,47.8,-1.36,1.04,37.09,0.5075333333333333,295.8400000000001,0.032172131147540986,255.77352,0.7613,10.37200000000001
V036,Van,Diesel,6,75,1500,True,R020,Central Hub,Port Terminal,198.5,1064.1,1.32,2,62.3,-0.02,1.02,24.95,0.7093999999999999,7.290000000000015,0.02085308056872038,198.46030000000002,1.0640999999999998,3.9700000000000033
V033,Truck,Diesel,6,220,8000,True,R030,Central Hub,Industrial Park,312.0,4621.0,1.93,2,33.0,3.53,1.22,198.7,0.577625,1024.0,0.05676470588235294,323.01359999999994,4.621,68.63999999999999
V007,Van,Petrol,11,75,1500,True,R026,Central Hub,Zone 4,111.5,539.7,1.73,3,41.6,1.06,1.2,22.7,0.3598,547.56,0.04061032863849765,112.6819,0.5397000000000001,22.299999999999994
V020,Truck,Diesel,4,220,8000,True,R012,Depot A,Zone 2,56.1,2736.9,1.3,2,33.2,2.03,1.08,23.99,0.3421125,1011.2399999999998,0.038011695906432746,57.23883,2.7369,4.488000000000004
V005,Light Commercial,CNG,10,100,3500,True,R024,Depot C,Zone 2,102.1,2575.8,1.17,1,68.0,-1.36,1.07,20.47,0.7359428571428572,9.0,0.016956521739130433,100.71143999999998,2.5758,7.147000000000006
V046,Truck,Diesel,4,220,8000,True,R003,Depot B,Zone 1,294.6,4418.2,1.37,2,59.7,-1.29,1.06,95.35,0.552275,28.08999999999997,0.02257001647446458,290.79966,4.4182,17.676000000000016
V046,Truck,Diesel,4,220,8000,True,R026,Central Hub,Zone 4,112.3,3243.8,1.86,3,47.9,0.4,1.3,45.71,0.40547500000000003,292.41,0.03803680981595092,112.7492,3.2438000000000002,33.690000000000005
V016,Van,Petrol,6,75,1500,True,R012,Depot A,Zone 2,56.3,936.7,1.16,2,45.3,1.7,1.12,9.64,0.6244666666666667,388.0900000000001,0.02505399568034557,57.257099999999994,0.9367000000000001,6.756000000000006
V018,Light Commercial,Hybrid,9,100,3500,True,R023,Depot B,Zone 2,266.4,1599.3,1.14,3,68.8,-0.52,1.15,34.77,0.45694285714285715,14.439999999999978,0.016332378223495703,265.01471999999995,1.5993,39.95999999999997
V020,Truck,Diesel,4,220,8000,True,R030,Central Hub,Industrial Park,314.5,4030.5,1.67,2,46.7,2.6,1.3,153.23,0.5038125,334.8899999999999,0.0350104821802935,322.677,4.0305,94.35000000000001
V054,Light Commercial,Petrol,7,100,3500,True,R022,Central Hub,Metro Area,262.6,2366.8,1.0,2,77.3,-2.82,1.0,49.89,0.6762285714285715,151.28999999999994,0.01277139208173691,255.19468000000003,2.3668,0.0
V030,Van,Diesel,11,75,1500,True,R028,Central Hub,Zone 4,33.8,733.9,1.26,1,39.7,-0.61,1.23,5.02,0.4892666666666666,640.0899999999998,0.030958230958230956,33.59382,0.7339,7.773999999999999
V046,Truck,Diesel,4,220,8000,True,R001,Depot B,Port Terminal,287.9,7259.6,1.54,1,51.3,-2.24,1.17,108.46,0.9074500000000001,187.69000000000008,0.029445506692160613,281.45104,7.259600000000001,48.94299999999998
V027,Truck,Diesel,10,220,8000,True,R006,Depot C,Zone 1,148.0,4099.3,1.68,2,53.2,4.36,1.03,79.65,0.5124125,139.23999999999992,0.030996309963099627,154.45280000000002,4.0993,4.440000000000004
V042,Bus,Hybrid,4,280,6000,True,R019,Depot B,Port Terminal,258.8,5505.3,1.39,2,54.8,-2.17,1.01,79.21,0.91755,104.04000000000006,0.024910394265232973,253.18404,5.5053,2.5880000000000023
V032,Truck,Diesel,8,220,8000,True,R017,Hub North,Zone 2,142.2,6564.3,1.52,3,49.5,4.69,1.24,85.89,0.8205375,240.25,0.030099009900990098,148.86917999999997,6.5643,34.12799999999999
V017,Light Commercial,Hybrid,8,100,3500,True,R004,Depot C,Zone 3,268.1,3000.5,1.31,3,58.1,2.81,1.05,49.08,0.8572857142857143,47.60999999999998,0.022165820642978003,275.63361000000003,3.0005,13.405000000000014
V053,Van,CNG,12,75,1500,True,R022,Central Hub,Metro Area,264.1,1123.2,1.1,2,67.5,-1.85,1.01,39.8,0.7488,6.25,0.016058394160583942,259.21415,1.1232,2.6410000000000027
V043,Truck,Diesel,9,220,8000,True,R002,Hub North,Metro Area,99.4,4910.8,1.89,3,27.4,1.9,1.01,58.24,0.61385,1413.7600000000002,0.06654929577464788,101.2886,4.9108,0.994000000000001
V047,Semi-Trailer,Diesel,6,450,26000,True,R030,Central Hub,Industrial Park,314.5,14372.0,1.77,2,41.7,3.43,1.04,229.4,0.5527692307692308,542.8899999999999,0.0414519906323185,325.28735,14.372,12.58000000000001
V057,Light Commercial,Diesel,6,100,3500,True,R005,Hub North,Zone 3,169.6,1991.2,2.12,1,40.0,-1.2,1.19,41.47,0.5689142857142857,625.0,0.051707317073170736,167.5648,1.9912,32.22399999999999
V015,Van,Diesel,9,75,1500,True,R014,Depot A,Metro Area,57.6,406.9,1.72,2,33.2,-1.98,1.0,8.44,0.27126666666666666,1011.2399999999998,0.05029239766081871,56.45952,0.4069,0.0
V006,Semi-Trailer,Diesel,8,450,26000,True,R025,Hub North,Zone 1,69.5,7338.1,1.64,2,39.2,-2.84,1.24,32.96,0.2822346153846154,665.6399999999999,0.040796019900497506,67.5262,7.338100000000001,16.68
V035,Van,Petrol,9,75,1500,True,R016,Central Hub,Industrial Park,23.6,193.6,1.5,1,33.2,1.03,1.03,3.96,0.12906666666666666,1011.2399999999998,0.043859649122807015,23.84308,0.1936,0.7080000000000006
V020,Truck,Diesel,4,220,8000,True,R023,Depot B,Zone 2,263.9,5869.8,1.09,3,70.2,-0.58,1.09,86.24,0.7337250000000001,27.04000000000003,0.015308988764044944,262.36938,5.869800000000001,23.75100000000002
V027,Truck,Diesel,10,220,8000,True,R022,Central Hub,Metro Area,262.9,1649.1,1.42,2,53.7,-1.67,1.04,83.76,0.2061375,127.68999999999994,0.02595978062157221,258.50956999999994,1.6491,10.516000000000009
V015,Van,Diesel,9,75,1500,True,R029,Depot A,Port Terminal,32.9,892.2,1.01,3,50.1,3.79,1.05,5.37,0.5948,222.00999999999996,0.019765166340508806,34.14691,0.8922,1.6450000000000014
V024,Van,Diesel,7,75,1500,True,R014,Depot A,Metro Area,61.2,325.9,1.46,2,38.9,-2.19,1.08,7.27,0.21726666666666666,681.21,0.036591478696741855,59.85972,0.32589999999999997,4.896000000000004
V024,Van,Diesel,7,75,1500,True,R030,Central Hub,Industrial Park,315.6,234.8,1.56,2,41.5,2.92,1.15,52.31,0.15653333333333333,552.25,0.03670588235294118,324.81552,0.2348,47.339999999999975
V022,Truck,Diesel,10,220,8000,True,R016,Central Hub,Industrial Park,24.2,4428.4,1.26,1,41.6,1.14,1.05,10.25,0.55355,547.56,0.029577464788732393,24.47588,4.4284,1.210000000000001
V045,Light Commercial,Diesel,9,100,3500,True,R027,Depot C,Zone 1,71.2,2947.5,1.11,2,53.1,-1.59,1.04,13.61,0.8421428571428572,141.60999999999996,0.020517560073937156,70.06792,2.9475,2.8480000000000025
V036,Van,Diesel,6,75,1500,True,R022,Central Hub,Metro Area,262.8,603.9,1.0,2,80.5,-3.52,1.18,25.38,0.40259999999999996,240.25,0.012269938650306749,253.54944,0.6039,47.30399999999999
V029,Van,Diesel,12,75,1500,True,R004,Depot C,Zone 3,269.6,1322.0,1.31,3,62.5,2.89,1.27,52.66,0.8813333333333333,6.25,0.02062992125984252,277.39144,1.322,72.79200000000002
V007,Van,Petrol,11,75,1500,True,R020,Central Hub,Port Terminal,197.2,163.1,1.04,2,75.3,0.2,1.11,25.78,0.10873333333333333,106.08999999999995,0.013630406290956751,197.59439999999998,0.1631,21.692000000000018
V035,Van,Petrol,9,75,1500,True,R027,Depot C,Zone 1,68.6,743.8,1.43,2,32.6,-1.92,1.13,11.99,0.4958666666666666,1049.76,0.042559523809523804,67.28287999999999,0.7437999999999999,8.917999999999992
V011,Van,Diesel,6,75,1500,True,R004,Depot C,Zone 3,266.2,337.1,1.02,3,70.6,3.34,1.05,34.58,0.22473333333333334,31.359999999999935,0.014245810055865922,275.09108000000003,0.3371,13.310000000000011
V019,Semi-Trailer,Diesel,11,450,26000,True,R026,Central Hub,Zone 4,113.5,9578.7,1.73,3,40.4,0.61,1.01,69.53,0.3684115384615385,605.1600000000001,0.04178743961352657,114.19235,9.578700000000001,1.1350000000000011
V025,Truck,Diesel,11,220,8000,True,R004,Depot C,Zone 3,268.0,961.4,1.25,3,55.4,2.89,1.0,102.66,0.120175,92.16000000000003,0.022163120567375887,275.74519999999995,0.9614,0.0
V009,Semi-Trailer,Diesel,1,450,26000,True,R027,Depot C,Zone 1,70.6,3381.2,1.37,2,40.2,-1.25,1.15,31.39,0.13004615384615384,615.0399999999998,0.03325242718446602,69.7175,3.3811999999999998,10.589999999999993
V024,Van,Diesel,7,75,1500,True,R024,Depot C,Zone 2,101.8,1058.8,1.19,1,68.8,-2.0,1.01,12.46,0.7058666666666666,14.439999999999978,0.017048710601719197,99.764,1.0588,1.018000000000001
